	0	1	2	p_value
1220	CHEMBL434729	2932	0	0.4046598494845891
1221	CHEMBL434729	2931	0	0.4046598494845891
1222	CHEMBL434729	25865	0	0.4046598494845891
1223	CHEMBL434729	2534	0	0.4046598494845891
1224	CHEMBL434729	25	0	0.4046598494845891
1225	CHEMBL434729	23683	0	0.4046598494845891
1226	CHEMBL434729	2268	0	0.4046598494845891
1227	CHEMBL434729	2241	0	0.4046598494845891
1228	CHEMBL434729	2185	0	0.4046598494845891
1229	CHEMBL434729	2066	0	0.4046598494845891
1230	CHEMBL434729	2050	0	0.4046598494845891
1231	CHEMBL434729	2048	0	0.4046598494845891
1232	CHEMBL434729	1956	0	0.4046598494845891
1233	CHEMBL434729	1452	0	0.4046598494845891
1234	CHEMBL434729	1432	0	0.4046598494845891
1235	CHEMBL428877	5600	0	1.0
1236	CHEMBL428877	5566	0	1.0
1237	CHEMBL428877	1432	0	1.0
1238	CHEMBL427159	9641	0	1.0
1239	CHEMBL427159	7525	0	1.0
1240	CHEMBL427159	5753	0	1.0
1241	CHEMBL427159	5600	0	1.0
1242	CHEMBL427159	25	0	1.0
1243	CHEMBL427159	2268	0	1.0
1244	CHEMBL427159	2066	0	1.0
1245	CHEMBL427159	1432	0	1.0
1246	CHEMBL427058	9578	0	1.0
1247	CHEMBL427058	9475	0	1.0
1248	CHEMBL427058	9252	0	1.0
1249	CHEMBL427058	8986	0	1.0
1250	CHEMBL427058	8476	0	1.0
1251	CHEMBL427058	6198	0	1.0
1252	CHEMBL427058	6197	0	1.0
1253	CHEMBL427058	6196	0	1.0
1254	CHEMBL427058	6195	0	1.0
1255	CHEMBL427058	6093	0	1.0
1256	CHEMBL427058	5613	0	1.0
1257	CHEMBL427058	5593	0	1.0
1258	CHEMBL427058	5592	0	1.0
1259	CHEMBL427058	5566	0	1.0
1260	CHEMBL427058	5562	0	1.0
1261	CHEMBL427058	3718	0	1.0
1262	CHEMBL427058	3716	0	1.0
1263	CHEMBL426800	5593	0	1.0
1264	CHEMBL419903	9448	0	1.0
1265	CHEMBL419903	50488	0	1.0
1266	CHEMBL419903	25	0	1.0
1267	CHEMBL418348	1432	0	1.0
1268	CHEMBL417804	5600	0	1.0
1269	CHEMBL417804	1432	0	1.0
1270	CHEMBL410072	9891	0	0.6871559525995208
1271	CHEMBL410072	983	0	0.6871559525995208
1272	CHEMBL410072	9641	0	0.6871559525995208
1273	CHEMBL410072	9024	0	0.6871559525995208
1274	CHEMBL410072	7272	0	0.6871559525995208
1275	CHEMBL410072	6795	0	0.6871559525995208
1276	CHEMBL410072	6790	0	0.6871559525995208
1277	CHEMBL410072	6789	0	0.6871559525995208
1278	CHEMBL410072	6788	0	0.6871559525995208
1279	CHEMBL410072	673	0	0.6871559525995208
1280	CHEMBL410072	5979	0	0.6871559525995208
1281	CHEMBL410072	57787	0	0.6871559525995208
1282	CHEMBL410072	5604	0	0.6871559525995208
1283	CHEMBL410072	5594	0	0.6871559525995208
1284	CHEMBL410072	5562	0	0.6871559525995208
1285	CHEMBL410072	5163	0	0.6871559525995208
1286	CHEMBL410072	5159	0	0.6871559525995208
1287	CHEMBL410072	5156	0	0.6871559525995208
1288	CHEMBL410072	4139	0	0.6871559525995208
1289	CHEMBL410072	3791	0	0.6871559525995208
1290	CHEMBL410072	2932	0	0.6871559525995208
1291	CHEMBL410072	2931	0	0.6871559525995208
1292	CHEMBL410072	29110	0	0.6871559525995208
1293	CHEMBL410072	2534	0	0.6871559525995208
1294	CHEMBL410072	2324	0	0.6871559525995208
1295	CHEMBL410072	2322	0	0.6871559525995208
1296	CHEMBL410072	1196	0	0.6871559525995208
1297	CHEMBL410072	1021	0	0.6871559525995208
1298	CHEMBL410072	1020	0	0.6871559525995208
1299	CHEMBL410072	1019	0	0.6871559525995208
1300	CHEMBL410072	1018	0	0.6871559525995208
1301	CHEMBL410072	1017	0	0.6871559525995208
1302	CHEMBL409892	9891	0	1.0
1303	CHEMBL409892	983	0	1.0
1304	CHEMBL409892	9641	0	1.0
1305	CHEMBL409892	9475	0	1.0
1306	CHEMBL409892	9448	0	1.0
1307	CHEMBL409892	9212	0	1.0
1308	CHEMBL409892	91754	0	1.0
1309	CHEMBL409892	9149	0	1.0
1310	CHEMBL409892	9024	0	1.0
1311	CHEMBL409892	8986	0	1.0
1312	CHEMBL409892	8711	0	1.0
1313	CHEMBL409892	84446	0	1.0
1314	CHEMBL409892	7525	0	1.0
1315	CHEMBL409892	7301	0	1.0
1316	CHEMBL409892	7272	0	1.0
1317	CHEMBL409892	6795	0	1.0
1318	CHEMBL409892	6790	0	1.0
1319	CHEMBL409892	6789	0	1.0
1320	CHEMBL409892	6788	0	1.0
1321	CHEMBL409892	673	0	1.0
1322	CHEMBL409892	6714	0	1.0
1323	CHEMBL409892	6446	0	1.0
1324	CHEMBL409892	640	0	1.0
1325	CHEMBL409892	6196	0	1.0
1326	CHEMBL409892	5979	0	1.0
1327	CHEMBL409892	5871	0	1.0
1328	CHEMBL409892	57787	0	1.0
1329	CHEMBL409892	5604	0	1.0
1330	CHEMBL409892	5594	0	1.0
1331	CHEMBL409892	5593	0	1.0
1332	CHEMBL409892	5587	0	1.0
1333	CHEMBL409892	5563	0	1.0
1334	CHEMBL409892	5562	0	1.0
1335	CHEMBL409892	5260	0	1.0
1336	CHEMBL409892	51765	0	1.0
1337	CHEMBL409892	5163	0	1.0
1338	CHEMBL409892	5159	0	1.0
1339	CHEMBL409892	5156	0	1.0
1340	CHEMBL409892	50488	0	1.0
1341	CHEMBL409892	4915	0	1.0
1342	CHEMBL409892	4914	0	1.0
1343	CHEMBL409892	4593	0	1.0
1344	CHEMBL409892	4140	0	1.0
1345	CHEMBL409892	4139	0	1.0
1346	CHEMBL409892	4067	0	1.0
1347	CHEMBL409892	3815	0	1.0
1348	CHEMBL409892	3791	0	1.0
1349	CHEMBL409892	3718	0	1.0
1350	CHEMBL409892	3055	0	1.0
1351	CHEMBL409892	2932	0	1.0
1352	CHEMBL409892	2931	0	1.0
1353	CHEMBL409892	29110	0	1.0
1354	CHEMBL409892	27330	0	1.0
1355	CHEMBL409892	25865	0	1.0
1356	CHEMBL409892	25	0	1.0
1357	CHEMBL409892	23683	0	1.0
1358	CHEMBL409892	2324	0	1.0
1359	CHEMBL409892	2322	0	1.0
1360	CHEMBL409892	2321	0	1.0
1361	CHEMBL409892	2268	0	1.0
1362	CHEMBL409892	2261	0	1.0
1363	CHEMBL409892	2260	0	1.0
1364	CHEMBL409892	2185	0	1.0
1365	CHEMBL409892	204851	0	1.0
1366	CHEMBL409892	1859	0	1.0
1367	CHEMBL409892	1612	0	1.0
1368	CHEMBL409892	147746	0	1.0
1369	CHEMBL409892	1436	0	1.0
1370	CHEMBL409892	120892	0	1.0
1371	CHEMBL409892	1196	0	1.0
1372	CHEMBL409892	1111	0	1.0
1373	CHEMBL409892	1021	0	1.0
1374	CHEMBL409892	1020	0	1.0
1375	CHEMBL409892	1019	0	1.0
1376	CHEMBL409892	1018	0	1.0
1377	CHEMBL409892	1017	0	1.0
1378	CHEMBL408564	6790	0	1.0
1379	CHEMBL408564	2932	0	1.0
1380	CHEMBL408564	2931	0	1.0
1381	CHEMBL408564	1147	0	1.0
1382	CHEMBL407113	9024	0	1.0
1383	CHEMBL407113	84446	0	1.0
1384	CHEMBL405042	9448	0	0.28302815518291596
1385	CHEMBL405042	9212	0	0.28302815518291596
1386	CHEMBL405042	6795	0	0.28302815518291596
1387	CHEMBL405042	6789	0	0.28302815518291596
1388	CHEMBL405042	6788	0	0.28302815518291596
1389	CHEMBL405042	5979	0	0.28302815518291596
1390	CHEMBL405042	5159	0	0.28302815518291596
1391	CHEMBL405042	5156	0	0.28302815518291596
1392	CHEMBL405042	50488	0	0.28302815518291596
1393	CHEMBL405042	4915	0	0.28302815518291596
1394	CHEMBL405042	3815	0	0.28302815518291596
1395	CHEMBL405042	3791	0	0.28302815518291596
1396	CHEMBL405042	2322	0	0.28302815518291596
1397	CHEMBL405042	1436	0	0.28302815518291596
1398	CHEMBL405042	120892	0	0.28302815518291596
1399	CHEMBL405042	1021	0	0.28302815518291596
1400	CHEMBL405042	1020	0	0.28302815518291596
1401	CHEMBL405042	1018	0	0.28302815518291596
1402	CHEMBL405042	1017	0	0.28302815518291596
1403	CHEMBL405021	9448	0	1.0
1404	CHEMBL405021	50488	0	1.0
1405	CHEMBL405021	25	0	1.0
1406	CHEMBL402108	1432	0	1.0
1407	CHEMBL399410	7010	0	1.0
1408	CHEMBL399410	6793	0	1.0
1409	CHEMBL399410	5753	0	1.0
1410	CHEMBL396107	9475	0	0.6871559525995208
1411	CHEMBL396107	9212	0	0.6871559525995208
1412	CHEMBL396107	7010	0	0.6871559525995208
1413	CHEMBL396107	6795	0	0.6871559525995208
1414	CHEMBL396107	6790	0	0.6871559525995208
1415	CHEMBL396107	660	0	0.6871559525995208
1416	CHEMBL396107	6198	0	0.6871559525995208
1417	CHEMBL396107	6195	0	0.6871559525995208
1418	CHEMBL396107	6093	0	0.6871559525995208
1419	CHEMBL396107	5979	0	0.6871559525995208
1420	CHEMBL396107	5871	0	0.6871559525995208
1421	CHEMBL396107	5159	0	0.6871559525995208
1422	CHEMBL396107	5156	0	0.6871559525995208
1423	CHEMBL396107	4921	0	0.6871559525995208
1424	CHEMBL396107	4915	0	0.6871559525995208
1425	CHEMBL396107	4914	0	0.6871559525995208
1426	CHEMBL396107	4593	0	0.6871559525995208
1427	CHEMBL396107	3815	0	0.6871559525995208
1428	CHEMBL396107	3791	0	0.6871559525995208
1429	CHEMBL396107	27	0	0.6871559525995208
1430	CHEMBL396107	25	0	0.6871559525995208
1431	CHEMBL396107	2324	0	0.6871559525995208
1432	CHEMBL396107	2322	0	0.6871559525995208
1433	CHEMBL396107	2321	0	0.6871559525995208
1434	CHEMBL396107	2261	0	0.6871559525995208
1435	CHEMBL396107	2260	0	0.6871559525995208
1436	CHEMBL396107	2050	0	0.6871559525995208
1437	CHEMBL396107	2048	0	0.6871559525995208
1438	CHEMBL396107	2043	0	0.6871559525995208
1439	CHEMBL396107	1969	0	0.6871559525995208
1440	CHEMBL396107	147746	0	0.6871559525995208
1441	CHEMBL396107	1436	0	0.6871559525995208
1442	CHEMBL385426	25	0	1.0
1443	CHEMBL384407	2066	0	1.0
1444	CHEMBL384407	2064	0	1.0
1445	CHEMBL384407	1956	0	1.0
1446	CHEMBL384073	9475	0	1.0
1447	CHEMBL384073	8569	0	1.0
1448	CHEMBL384073	6790	0	1.0
1449	CHEMBL384073	6093	0	1.0
1450	CHEMBL384073	5979	0	1.0
1451	CHEMBL384073	5613	0	1.0
1452	CHEMBL384073	3716	0	1.0
1453	CHEMBL384073	2872	0	1.0
1454	CHEMBL381948	9448	0	1.0
1455	CHEMBL381948	50488	0	1.0
1456	CHEMBL381604	1956	0	1.0
1457	CHEMBL379093	1956	0	1.0
1458	CHEMBL374453	9475	0	1.0
1459	CHEMBL374453	9252	0	1.0
1460	CHEMBL374453	6790	0	1.0
1461	CHEMBL374453	6093	0	1.0
1462	CHEMBL374453	5613	0	1.0
1463	CHEMBL374453	5592	0	1.0
1464	CHEMBL374453	5566	0	1.0
1465	CHEMBL374060	9641	0	1.0
1466	CHEMBL374060	6725	0	1.0
1467	CHEMBL374060	6714	0	1.0
1468	CHEMBL374060	660	0	1.0
1469	CHEMBL374060	5753	0	1.0
1470	CHEMBL374060	5159	0	1.0
1471	CHEMBL374060	5156	0	1.0
1472	CHEMBL374060	4067	0	1.0
1473	CHEMBL374060	3815	0	1.0
1474	CHEMBL374060	3055	0	1.0
1475	CHEMBL374060	25	0	1.0
1476	CHEMBL374060	2050	0	1.0
1477	CHEMBL374060	2049	0	1.0
1478	CHEMBL374060	2048	0	1.0
1479	CHEMBL374060	2043	0	1.0
1480	CHEMBL374060	1969	0	1.0
1481	CHEMBL374060	102724428	0	1.0
1482	CHEMBL373751	9891	0	1.0
1483	CHEMBL373751	9641	0	1.0
1484	CHEMBL373751	9448	0	1.0
1485	CHEMBL373751	9212	0	1.0
1486	CHEMBL373751	9024	0	1.0
1487	CHEMBL373751	8711	0	1.0
1488	CHEMBL373751	8569	0	1.0
1489	CHEMBL373751	84446	0	1.0
1490	CHEMBL373751	83942	0	1.0
1491	CHEMBL373751	817	0	1.0
1492	CHEMBL373751	7294	0	1.0
1493	CHEMBL373751	6795	0	1.0
1494	CHEMBL373751	6793	0	1.0
1495	CHEMBL373751	6790	0	1.0
1496	CHEMBL373751	6789	0	1.0
1497	CHEMBL373751	6788	0	1.0
1498	CHEMBL373751	6714	0	1.0
1499	CHEMBL373751	640	0	1.0
1500	CHEMBL373751	6098	0	1.0
1501	CHEMBL373751	5979	0	1.0
1502	CHEMBL373751	5871	0	1.0
1503	CHEMBL373751	57787	0	1.0
1504	CHEMBL373751	558	0	1.0
1505	CHEMBL373751	5562	0	1.0
1506	CHEMBL373751	5347	0	1.0
1507	CHEMBL373751	5260	0	1.0
1508	CHEMBL373751	5159	0	1.0
1509	CHEMBL373751	5156	0	1.0
1510	CHEMBL373751	50488	0	1.0
1511	CHEMBL373751	4915	0	1.0
1512	CHEMBL373751	4593	0	1.0
1513	CHEMBL373751	4140	0	1.0
1514	CHEMBL373751	4139	0	1.0
1515	CHEMBL373751	4067	0	1.0
1516	CHEMBL373751	3932	0	1.0
1517	CHEMBL373751	3791	0	1.0
1518	CHEMBL373751	3718	0	1.0
1519	CHEMBL373751	3055	0	1.0
1520	CHEMBL373751	29110	0	1.0
1521	CHEMBL373751	2872	0	1.0
1522	CHEMBL373751	2534	0	1.0
1523	CHEMBL373751	25	0	1.0
1524	CHEMBL373751	2324	0	1.0
1525	CHEMBL373751	23235	0	1.0
1526	CHEMBL373751	2268	0	1.0
1527	CHEMBL373751	2043	0	1.0
1528	CHEMBL373751	2011	0	1.0
1529	CHEMBL373751	1956	0	1.0
1530	CHEMBL373751	147746	0	1.0
1531	CHEMBL373751	131890	0	1.0
1532	CHEMBL373751	120892	0	1.0
1533	CHEMBL373751	10461	0	1.0
1534	CHEMBL373751	102724428	0	1.0
1535	CHEMBL372474	8711	0	1.0
1536	CHEMBL372474	7525	0	1.0
1537	CHEMBL372474	6714	0	1.0
1538	CHEMBL372474	640	0	1.0
1539	CHEMBL372474	6098	0	1.0
1540	CHEMBL372474	5979	0	1.0
1541	CHEMBL372474	5159	0	1.0
1542	CHEMBL372474	5156	0	1.0
1543	CHEMBL372474	4067	0	1.0
1544	CHEMBL372474	3932	0	1.0
1545	CHEMBL372474	3815	0	1.0
1546	CHEMBL372474	3791	0	1.0
1547	CHEMBL372474	3055	0	1.0
1548	CHEMBL372474	27	0	1.0
1549	CHEMBL372474	2534	0	1.0
1550	CHEMBL372474	25	0	1.0
1551	CHEMBL372474	2324	0	1.0
1552	CHEMBL372474	2322	0	1.0
1553	CHEMBL372474	2321	0	1.0
1554	CHEMBL372474	2268	0	1.0
1555	CHEMBL372474	2261	0	1.0
1556	CHEMBL372474	2260	0	1.0
1557	CHEMBL372474	1956	0	1.0
1558	CHEMBL365663	9448	0	1.0
1559	CHEMBL365663	5156	0	1.0
1560	CHEMBL365663	50488	0	1.0
1561	CHEMBL365663	3791	0	1.0
1562	CHEMBL365663	25865	0	1.0
1563	CHEMBL365663	1432	0	1.0
1564	CHEMBL365297	9448	0	0.27678177491031025
1565	CHEMBL365297	7525	0	0.27678177491031025
1566	CHEMBL365297	7006	0	0.27678177491031025
1567	CHEMBL365297	6793	0	0.27678177491031025
1568	CHEMBL365297	6714	0	0.27678177491031025
1569	CHEMBL365297	660	0	0.27678177491031025
1570	CHEMBL365297	640	0	0.27678177491031025
1571	CHEMBL365297	5979	0	0.27678177491031025
1572	CHEMBL365297	5753	0	0.27678177491031025
1573	CHEMBL365297	5601	0	0.27678177491031025
1574	CHEMBL365297	5600	0	0.27678177491031025
1575	CHEMBL365297	53944	0	0.27678177491031025
1576	CHEMBL365297	5159	0	0.27678177491031025
1577	CHEMBL365297	5156	0	0.27678177491031025
1578	CHEMBL365297	50488	0	0.27678177491031025
1579	CHEMBL365297	4921	0	0.27678177491031025
1580	CHEMBL365297	4067	0	0.27678177491031025
1581	CHEMBL365297	3932	0	0.27678177491031025
1582	CHEMBL365297	3815	0	0.27678177491031025
1583	CHEMBL365297	3791	0	0.27678177491031025
1584	CHEMBL365297	3055	0	0.27678177491031025
1585	CHEMBL365297	2932	0	0.27678177491031025
1586	CHEMBL365297	2931	0	0.27678177491031025
1587	CHEMBL365297	27	0	0.27678177491031025
1588	CHEMBL365297	25865	0	0.27678177491031025
1589	CHEMBL365297	2534	0	0.27678177491031025
1590	CHEMBL365297	25	0	0.27678177491031025
1591	CHEMBL365297	23683	0	0.27678177491031025
1592	CHEMBL365297	2324	0	0.27678177491031025
1593	CHEMBL365297	23235	0	0.27678177491031025
1594	CHEMBL365297	2268	0	0.27678177491031025
1595	CHEMBL365297	2185	0	0.27678177491031025
1596	CHEMBL365297	2066	0	0.27678177491031025
1597	CHEMBL365297	2064	0	0.27678177491031025
1598	CHEMBL365297	2050	0	0.27678177491031025
1599	CHEMBL365297	2048	0	0.27678177491031025
1600	CHEMBL365297	2043	0	0.27678177491031025
1601	CHEMBL365297	1956	0	0.27678177491031025
1602	CHEMBL365297	1456	0	0.27678177491031025
1603	CHEMBL365297	1455	0	0.27678177491031025
1604	CHEMBL365297	1452	0	0.27678177491031025
1605	CHEMBL365297	1436	0	0.27678177491031025
1606	CHEMBL365297	1432	0	0.27678177491031025
1607	CHEMBL365286	9475	0	1.0
1608	CHEMBL365286	9252	0	1.0
1609	CHEMBL365286	8986	0	1.0
1610	CHEMBL365286	6198	0	1.0
1611	CHEMBL365286	6196	0	1.0
1612	CHEMBL365286	6195	0	1.0
1613	CHEMBL365286	5593	0	1.0
1614	CHEMBL365286	5583	0	1.0
1615	CHEMBL365286	5579	0	1.0
1616	CHEMBL365248	983	0	1.0
1617	CHEMBL365248	9641	0	1.0
1618	CHEMBL365248	9149	0	1.0
1619	CHEMBL365248	8711	0	1.0
1620	CHEMBL365248	6795	0	1.0
1621	CHEMBL365248	6098	0	1.0
1622	CHEMBL365248	3815	0	1.0
1623	CHEMBL365248	2932	0	1.0
1624	CHEMBL365248	2931	0	1.0
1625	CHEMBL365248	29110	0	1.0
1626	CHEMBL365248	2185	0	1.0
1627	CHEMBL365248	204851	0	1.0
1628	CHEMBL365248	1859	0	1.0
1629	CHEMBL365248	147746	0	1.0
1630	CHEMBL365248	1198	0	1.0
1631	CHEMBL365248	1196	0	1.0
1632	CHEMBL365248	1017	0	1.0
1633	CHEMBL365072	6198	0	1.0
1634	CHEMBL362155	9448	0	1.0
1635	CHEMBL362155	7525	0	1.0
1636	CHEMBL362155	6714	0	1.0
1637	CHEMBL362155	640	0	1.0
1638	CHEMBL362155	5600	0	1.0
1639	CHEMBL362155	50488	0	1.0
1640	CHEMBL362155	3932	0	1.0
1641	CHEMBL362155	3791	0	1.0
1642	CHEMBL362155	25865	0	1.0
1643	CHEMBL362155	2534	0	1.0
1644	CHEMBL362155	25	0	1.0
1645	CHEMBL362155	23683	0	1.0
1646	CHEMBL362155	2268	0	1.0
1647	CHEMBL362155	2066	0	1.0
1648	CHEMBL362155	1956	0	1.0
1649	CHEMBL362155	1432	0	1.0
1650	CHEMBL362155	10461	0	1.0
1651	CHEMBL361894	9891	0	0.7312627054923815
1652	CHEMBL361894	983	0	0.7312627054923815
1653	CHEMBL361894	9448	0	0.7312627054923815
1654	CHEMBL361894	9212	0	0.7312627054923815
1655	CHEMBL361894	91754	0	0.7312627054923815
1656	CHEMBL361894	9149	0	0.7312627054923815
1657	CHEMBL361894	8711	0	0.7312627054923815
1658	CHEMBL361894	8445	0	0.7312627054923815
1659	CHEMBL361894	6795	0	0.7312627054923815
1660	CHEMBL361894	6790	0	0.7312627054923815
1661	CHEMBL361894	6098	0	0.7312627054923815
1662	CHEMBL361894	5871	0	0.7312627054923815
1663	CHEMBL361894	5601	0	0.7312627054923815
1664	CHEMBL361894	5587	0	0.7312627054923815
1665	CHEMBL361894	5159	0	0.7312627054923815
1666	CHEMBL361894	5156	0	0.7312627054923815
1667	CHEMBL361894	50488	0	0.7312627054923815
1668	CHEMBL361894	3815	0	0.7312627054923815
1669	CHEMBL361894	3718	0	0.7312627054923815
1670	CHEMBL361894	3643	0	0.7312627054923815
1671	CHEMBL361894	3480	0	0.7312627054923815
1672	CHEMBL361894	2932	0	0.7312627054923815
1673	CHEMBL361894	2931	0	0.7312627054923815
1674	CHEMBL361894	27	0	0.7312627054923815
1675	CHEMBL361894	25	0	0.7312627054923815
1676	CHEMBL361894	23683	0	0.7312627054923815
1677	CHEMBL361894	2322	0	0.7312627054923815
1678	CHEMBL361894	2242	0	0.7312627054923815
1679	CHEMBL361894	2241	0	0.7312627054923815
1680	CHEMBL361894	2185	0	0.7312627054923815
1681	CHEMBL361894	204851	0	0.7312627054923815
1682	CHEMBL361894	1859	0	0.7312627054923815
1683	CHEMBL361894	147746	0	0.7312627054923815
1684	CHEMBL361894	1457	0	0.7312627054923815
1685	CHEMBL361894	1455	0	0.7312627054923815
1686	CHEMBL361894	1452	0	0.7312627054923815
1687	CHEMBL361894	1436	0	0.7312627054923815
1688	CHEMBL361894	120892	0	0.7312627054923815
1689	CHEMBL361894	1198	0	0.7312627054923815
1690	CHEMBL361894	1196	0	0.7312627054923815
1691	CHEMBL361894	1147	0	0.7312627054923815
1692	CHEMBL361894	1021	0	0.7312627054923815
1693	CHEMBL361894	1020	0	0.7312627054923815
1694	CHEMBL361894	1019	0	0.7312627054923815
1695	CHEMBL361894	1018	0	0.7312627054923815
1696	CHEMBL361894	1017	0	0.7312627054923815
1697	CHEMBL361237	9448	0	1.0
1698	CHEMBL361237	5587	0	1.0
1699	CHEMBL361237	5159	0	1.0
1700	CHEMBL361237	5156	0	1.0
1701	CHEMBL361237	50488	0	1.0
1702	CHEMBL361237	3791	0	1.0
1703	CHEMBL361237	3643	0	1.0
1704	CHEMBL361237	25865	0	1.0
1705	CHEMBL361237	23683	0	1.0
1706	CHEMBL361237	2066	0	1.0
1707	CHEMBL361237	1956	0	1.0
1708	CHEMBL361237	1432	0	1.0
1709	CHEMBL359999	9891	0	1.0
1710	CHEMBL359999	983	0	1.0
1711	CHEMBL359999	9448	0	1.0
1712	CHEMBL359999	9212	0	1.0
1713	CHEMBL359999	91754	0	1.0
1714	CHEMBL359999	9149	0	1.0
1715	CHEMBL359999	8711	0	1.0
1716	CHEMBL359999	7006	0	1.0
1717	CHEMBL359999	6850	0	1.0
1718	CHEMBL359999	6795	0	1.0
1719	CHEMBL359999	6790	0	1.0
1720	CHEMBL359999	6714	0	1.0
1721	CHEMBL359999	6098	0	1.0
1722	CHEMBL359999	5871	0	1.0
1723	CHEMBL359999	5601	0	1.0
1724	CHEMBL359999	5592	0	1.0
1725	CHEMBL359999	5578	0	1.0
1726	CHEMBL359999	5159	0	1.0
1727	CHEMBL359999	5156	0	1.0
1728	CHEMBL359999	50488	0	1.0
1729	CHEMBL359999	4593	0	1.0
1730	CHEMBL359999	3815	0	1.0
1731	CHEMBL359999	3791	0	1.0
1732	CHEMBL359999	3718	0	1.0
1733	CHEMBL359999	3643	0	1.0
1734	CHEMBL359999	3480	0	1.0
1735	CHEMBL359999	2932	0	1.0
1736	CHEMBL359999	2931	0	1.0
1737	CHEMBL359999	27	0	1.0
1738	CHEMBL359999	2534	0	1.0
1739	CHEMBL359999	25	0	1.0
1740	CHEMBL359999	238	0	1.0
1741	CHEMBL359999	2324	0	1.0
1742	CHEMBL359999	2322	0	1.0
1743	CHEMBL359999	2242	0	1.0
1744	CHEMBL359999	2241	0	1.0
1745	CHEMBL359999	2185	0	1.0
1746	CHEMBL359999	204851	0	1.0
1747	CHEMBL359999	2048	0	1.0
1748	CHEMBL359999	2043	0	1.0
1749	CHEMBL359999	1859	0	1.0
1750	CHEMBL359999	147746	0	1.0
1751	CHEMBL359999	1457	0	1.0
1752	CHEMBL359999	1452	0	1.0
1753	CHEMBL359999	1436	0	1.0
1754	CHEMBL359999	120892	0	1.0
1755	CHEMBL359999	1198	0	1.0
1756	CHEMBL359999	1196	0	1.0
1757	CHEMBL359999	1147	0	1.0
1758	CHEMBL359999	1021	0	1.0
1759	CHEMBL359999	1020	0	1.0
1760	CHEMBL359999	1019	0	1.0
1761	CHEMBL359999	1018	0	1.0
1762	CHEMBL359999	1017	0	1.0
1763	CHEMBL359963	9891	0	0.6442478724712482
1764	CHEMBL359963	983	0	0.6442478724712482
1765	CHEMBL359963	9212	0	0.6442478724712482
1766	CHEMBL359963	9149	0	0.6442478724712482
1767	CHEMBL359963	8711	0	0.6442478724712482
1768	CHEMBL359963	6795	0	0.6442478724712482
1769	CHEMBL359963	6790	0	0.6442478724712482
1770	CHEMBL359963	6098	0	0.6442478724712482
1771	CHEMBL359963	5159	0	0.6442478724712482
1772	CHEMBL359963	5156	0	0.6442478724712482
1773	CHEMBL359963	3815	0	0.6442478724712482
1774	CHEMBL359963	3643	0	0.6442478724712482
1775	CHEMBL359963	3480	0	0.6442478724712482
1776	CHEMBL359963	2932	0	0.6442478724712482
1777	CHEMBL359963	2931	0	0.6442478724712482
1778	CHEMBL359963	2322	0	0.6442478724712482
1779	CHEMBL359963	2185	0	0.6442478724712482
1780	CHEMBL359963	204851	0	0.6442478724712482
1781	CHEMBL359963	1859	0	0.6442478724712482
1782	CHEMBL359963	147746	0	0.6442478724712482
1783	CHEMBL359963	1457	0	0.6442478724712482
1784	CHEMBL359963	1436	0	0.6442478724712482
1785	CHEMBL359963	120892	0	0.6442478724712482
1786	CHEMBL359963	1196	0	0.6442478724712482
1787	CHEMBL359963	1147	0	0.6442478724712482
1788	CHEMBL359963	1020	0	0.6442478724712482
1789	CHEMBL359963	1017	0	0.6442478724712482
1790	CHEMBL352222	9641	0	1.0
1791	CHEMBL352222	6789	0	1.0
1792	CHEMBL352222	6788	0	1.0
1793	CHEMBL352222	2932	0	1.0
1794	CHEMBL352222	2931	0	1.0
1795	CHEMBL352222	29110	0	1.0
1796	CHEMBL347580	2931	0	1.0
1797	CHEMBL346551	2932	0	1.0
1798	CHEMBL346551	2931	0	1.0
1799	CHEMBL330422	5600	0	1.0
1800	CHEMBL330422	1452	0	1.0
1801	CHEMBL330422	1432	0	1.0
1802	CHEMBL318892	9448	0	1.0
1803	CHEMBL318892	7525	0	1.0
1804	CHEMBL318892	5601	0	1.0
1805	CHEMBL318892	5600	0	1.0
1806	CHEMBL318892	5579	0	1.0
1807	CHEMBL318892	5578	0	1.0
1808	CHEMBL318892	53944	0	1.0
1809	CHEMBL318892	5159	0	1.0
1810	CHEMBL318892	50488	0	1.0
1811	CHEMBL318892	25865	0	1.0
1812	CHEMBL318892	23683	0	1.0
1813	CHEMBL318892	2048	0	1.0
1814	CHEMBL318892	1956	0	1.0
1815	CHEMBL318892	1456	0	1.0
1816	CHEMBL318892	1452	0	1.0
1817	CHEMBL318892	1432	0	1.0
1818	CHEMBL318728	5156	0	1.0
1819	CHEMBL318728	3815	0	1.0
1820	CHEMBL318728	2322	0	1.0
1821	CHEMBL306865	9891	0	0.18056178542085702
1822	CHEMBL306865	983	0	0.18056178542085702
1823	CHEMBL306865	9448	0	0.18056178542085702
1824	CHEMBL306865	9212	0	0.18056178542085702
1825	CHEMBL306865	9149	0	0.18056178542085702
1826	CHEMBL306865	9024	0	0.18056178542085702
1827	CHEMBL306865	8711	0	0.18056178542085702
1828	CHEMBL306865	8569	0	0.18056178542085702
1829	CHEMBL306865	8445	0	0.18056178542085702
1830	CHEMBL306865	84446	0	0.18056178542085702
1831	CHEMBL306865	7525	0	0.18056178542085702
1832	CHEMBL306865	7301	0	0.18056178542085702
